"campuskey","sitekey","date","total_generation_kwh","installed_capacity_kw","efficiency_ratio","avg_air_temp","avg_dew_point","avg_humidity","avg_wind_speed","avg_wind_direction"
1,24,"2020-09-15 00:00:00","441.171875","40.26","10.958069423745654","11.351388888958333","7.4393749999687495","79.85138888916667","4.351666666635416","245.78750000312507"
1,24,"2020-09-16 00:00:00","226.765625","40.26","5.632529185295579","13.517916666635415","6.82090277778125","68.64444444468748","9.911458333322914","217.6013888874999"
1,24,"2020-09-17 00:00:00",NULL,"40.26",NULL,"11.912444444166672","11.058555555333337","94.83777777766669","8.163999999900001","206.2533333416667"
1,24,"2020-09-18 00:00:00","161.072265625","40.26","4.000801431321411","13.22798611126042","11.187291666802084","88.4951388891667","2.3940277778125005","180.18124999895835"
1,24,"2020-09-19 00:00:00","325.416015625","40.26","8.082861788996523","18.875416666875","12.546458333333328","70.48680555572918","9.555833333354167","115.15902777708338"
1,24,"2020-09-20 00:00:00","404.529296875","40.26","10.04792093579235","18.84041666625","12.83812499979166","68.9479166665625","15.346944444343748","150.92430555531251"
1,24,"2020-09-21 00:00:00","217.51171875","40.26","5.402675577496274","16.820486111250002","8.399027777510414","58.56180555541665","14.387222222260418","199.5173611138542"
1,24,"2020-09-22 00:00:00","124.224609375","40.26","3.085559100223547","13.62527777739583","5.970833333322915","60.45347222218749","17.813055555385414","297.5750000010417"
1,24,"2020-09-23 00:00:00","136.705078125","40.26","3.3955558401639347","11.3902777775625","6.292083333322918","71.27708333333331","15.644305555552078","276.946527775"
1,24,"2020-09-24 00:00:00","166.974609375","40.26","4.147407088301043","10.397569443885418","4.117083333333333","67.30138888916666","12.014097222197918","236.3652777767709"
1,24,"2020-09-25 00:00:00","185.412109375","40.26","4.605367843392946","7.278194444489583","6.1147222221979165","92.90972222208337","11.559027777760418","211.88055555479164"
1,24,"2020-09-26 00:00:00","257.58984375","40.26","6.398158066318928","9.314444444437498","6.158472222218751","81.82986111114583","18.073472222291667","238.526388890625"
1,24,"2020-09-27 00:00:00","436.6796875","40.26","10.846490002483856","9.795277777989579","4.721041666624998","73.73819444447918","9.71777777775","192.84444444479166"
1,24,"2020-09-28 00:00:00","392.6328125","40.26","9.752429520615996","8.776805555697914","5.214236111093752","80.62361111104168","6.51506944440625","159.70902777781257"
1,24,"2020-09-29 00:00:00","414.345703125","40.26","10.291746227645307","11.686874999656252","5.508611111062501","71.17569444447919","7.019444444458331","122.35208333552082"
1,24,"2020-09-30 00:00:00","305.703125","40.26","7.5932221808246405","15.056111111041673","9.891111110937498","72.94930555520833","13.547083333291658","242.57847222354158"
1,24,"2020-10-01 00:00:00","465.216796875","40.26","11.555310404247393","13.475277777874998","5.930000000041667","63.254166666562476","11.667083333208334","245.77013889166665"
1,24,"2020-10-02 00:00:00","509.791015625","40.26","12.66246933991555","19.695069444374997","8.00340277715625","46.90347222218748","16.343263889125","124.54513889041664"
1,24,"2020-10-03 00:00:00","403.81640625","40.26","10.030213766766021","23.286597221979154","9.081111111229163","41.24722222197917","15.832083333333337","100.6131944471146"
1,24,"2020-10-04 00:00:00","181.4375","40.26","4.506644311972181","18.93136363613636","12.49992424215909","71.75833333352271","9.793409090943179","171.39090908897725"
1,24,"2020-10-05 00:00:00","109.32421875","40.26","2.7154550111773474","10.131944444791662","9.635138888937503","96.6618055557292","10.803194444427078","220.2895833354166"
1,24,"2020-10-06 00:00:00","97.318359375","40.26","2.417246879657228","10.071736111031248","8.073819444302083","88.179166666875","10.959791666552084","200.2652777708333"
1,24,"2020-10-07 00:00:00","135.724609375","40.26","3.3712024186537506","12.082777777447914","12.121319444083332","99.7062500002083","2.313194444458334","266.9333333333333"
1,24,"2020-10-08 00:00:00","222.7265625","40.26","5.532204731743667","14.631805555729171","11.652222221927085","82.86805555520833","18.846597222531244","241.20277778135414"
1,24,"2020-10-09 00:00:00","208.927734375","40.26","5.1894618573025335","12.799652778020835","7.862847222270833","72.86111111052084","19.29729166672917","259.26388889375"
1,24,"2020-10-10 00:00:00","299.685546875","40.26","7.443754269125684","14.110277777604166","8.458055555489585","69.67361111114582","10.44680555534375","254.67777777604167"
1,24,"2020-10-11 00:00:00","369.3203125","40.26","9.173380837059117","12.846944444479163","7.830555555562498","72.96527777791668","8.713888888843748","200.05902777916663"
1,24,"2020-10-12 00:00:00","329.708984375","40.26","8.18949290548932","14.253888888802086","7.961805555562502","70.9298611109375","7.875624999979166","156.7583333325"
1,24,"2020-10-13 00:00:00","202.654296875","40.26","5.03363876987084","14.444027777916666","11.680208333510414","84.72847222239584","9.835277777802085","241.80972222291658"
1,24,"2020-10-14 00:00:00","377.17578125","40.26","9.368499285891705","16.51263888895834","11.707152778093748","76.60763888864585","4.717500000010417","228.90625000156243"
1,24,"2020-10-15 00:00:00","93.23046875","40.26","2.3157096063089915","17.8260416659375","11.28479166691667","69.18611111072916","11.912083333249996","210.03680555374999"
1,24,"2020-10-16 00:00:00","333.568359375","40.26","8.28535418219076","13.007638888416666","9.26034722209375","80.31249999958334","6.382916666666669","194.18055555416663"
1,24,"2020-10-17 00:00:00","269.216796875","40.26","6.6869547162195735","15.345555555833336","13.025555555760425","87.1145833333333","11.674791666677082","208.89166666427084"
1,24,"2020-10-18 00:00:00","367","40.26","9.115747640337805","12.011319444187494","6.628472222124998","71.05277777812499","13.903263888906247","211.75277777812497"
1,24,"2020-10-19 00:00:00","352.966796875","40.26","8.767183230874318","11.573333333510414","8.258611111000002","81.19722222187498","6.705486111062501","245.0784722197917"
1,24,"2020-10-20 00:00:00","336.626953125","40.26","8.361325214232489","11.457638889041668","8.222777777729169","82.57083333322917","6.021805555552081","169.2576388875"
1,24,"2020-10-21 00:00:00","363.265625","40.26","9.022991182314954","13.671458333437492","9.887847221937498","79.63333333312498","6.484236110958335","224.22569444166655"
1,24,"2020-10-22 00:00:00","390.232421875","40.26","9.692807299428713","13.901597221833335","10.063819444760414","79.83194444479173","6.594583333354166","203.14861111395842"
1,24,"2020-10-23 00:00:00","163.716796875","40.26","4.066487751490313","15.913055555520833","14.200625000104168","90.6333333334375","4.4876388889270835","182.1395833309375"
1,24,"2020-10-24 00:00:00","199.681640625","40.26","4.959802300670641","12.518263888854163","10.46895833330208","87.92638888895833","16.150763888999997","232.65486111145822"
1,24,"2020-10-25 00:00:00","343.37109375","40.26","8.528839884500746","10.62680555553125","4.7017361111041645","67.9597222220833","14.886458333229172","156.40486111145836"
1,24,"2020-10-26 00:00:00","467.5390625","40.26","11.612992113760557","13.123125000020833","5.598333333322916","61.17847222250001","13.614861111031253","148.20763888749994"
1,24,"2020-10-27 00:00:00","369.65234375","40.26","9.18162801167412","14.29631944403125","8.082361111041669","67.41319444458331","9.168819444239587","141.197222221875"
1,24,"2020-10-28 00:00:00","297.44921875","40.26","7.388207122454049","14.960763889041667","10.851319444625","79.61249999999997","4.984236110958334","217.03819444270832"
1,24,"2020-10-29 00:00:00","370.66015625","40.26","9.206660612270245","15.860972222666673","10.416111110968751","74.13402777833338","8.928402777739583","282.05416666666656"
1,24,"2020-10-30 00:00:00","231.5859375","40.26","5.752258755588674","15.749166666666662","14.17861111104167","91.05972222208335","12.052777777781252","239.58124999687504"
1,24,"2020-10-31 00:00:00","127.42578125","40.26","3.1650715660705417","14.148055555520832","12.551250000104163","90.47222222208335","13.034722222249997","223.83541666770836"
1,24,"2020-11-01 00:00:00","330.00390625","40.26","8.196818337059117","14.361736111145836","10.188333333333338","76.89027777770836","11.162708333041671","219.19652777604165"
1,24,"2020-11-02 00:00:00","290","40.26","7.203179334326876","18.107222222166666","11.185972222156252","71.46041666645833","4.213611111093752","196.38333333291666"
1,24,"2020-11-03 00:00:00","394.16015625","40.26","9.790366523845007","22.253333333750003","12.402361111072915","59.859027778020824","9.505833333333337","98.70486111270829"
1,24,"2020-11-04 00:00:00","55.77734375","40.26","1.3854283097367115","18.179861110729163","12.01791666677083","72.11319444458334","11.961527777729167","193.18333333364583"
1,24,"2020-11-05 00:00:00","344.90234375","40.26","8.566873913313463","11.727361111281253","6.421805555489584","71.66805555541667","15.995000000104168","187.48611111458334"
1,24,"2020-11-06 00:00:00","187.34375","40.26","4.65334699453552","11.924375000364584","8.044305555447917","78.42569444406253","6.820347222145835","173.63888888906249"
1,24,"2020-11-07 00:00:00","404.76953125","40.26","10.053888009190263","12.308611110656251","6.1419444442604165","67.98402777760414","11.938888888843758","176.85833333229166"
1,24,"2020-11-08 00:00:00","383.3671875","40.26","9.522284836065575","14.253402778218748","7.811319444208336","68.94513888885416","6.410208333229168","212.46944444437506"
1,24,"2020-11-09 00:00:00","382.765625","40.26","9.507342896174864","19.524583333197914","10.504166666749999","62.696527778020794","5.528124999989583","215.02569444656248"
1,24,"2020-11-10 00:00:00","443.515625","40.26","11.0162847739692","23.259305555625005","11.375694444583333","51.589583333333344","10.299097222104168","84.96666666770837"
1,24,"2020-11-11 00:00:00","135.87890625","40.26","3.3750349292101345","22.882152778125004","12.214583333583334","55.45416666666666","11.697569444395832","82.29583333385416"
1,24,"2020-11-12 00:00:00","307.01171875","40.26","7.6257257513661205","21.187638889062487","12.891527777916666","59.96041666666668","14.866319444385411","290.8444444451041"
1,24,"2020-11-13 00:00:00","270.58203125","40.26","6.7208651577247895","16.994097222500002","10.418680555708336","67.2187500003125","11.01680555546875","260.3729166729167"
1,24,"2020-11-14 00:00:00","399.84375","40.26","9.93153874813711","16.487638888958333","10.445625000093747","70.29097222197916","7.543055555489585","243.60347221458332"
1,24,"2020-11-15 00:00:00","202.98046875","40.26","5.041740406110283","22.028055555520826","9.6727083333125","55.00902777781249","12.072083333416664","128.07708333572916"
1,24,"2020-11-16 00:00:00","430.00390625","40.26","10.680673279930453","22.17506944447918","6.730902777802083","38.30486111104167","22.526875000729163","236.85069444677083"
1,24,"2020-11-17 00:00:00","427.09375","40.26","10.608389220069549","15.59951388896876","8.099513888916666","62.924999999895824","10.28562499969792","213.65972222187497"
1,24,"2020-11-18 00:00:00","546.0703125","40.26","13.563594448584203","19.26083333320833","7.611388888906252","55.724999999999994","4.920416666635417","129.1027777820834"
1,24,"2020-11-19 00:00:00","393.08984375","40.26","9.763781513909588","24.986319444166657","7.277777777874998","38.544444444166665","10.132708333354165","179.13194444625006"
1,24,"2020-11-20 00:00:00","418.7578125","40.26","10.401336624441132","19.249791666562512","11.859027777718746","63.91805555510416","11.87430555548958","218.20833333645837"
1,24,"2020-11-21 00:00:00","335.859375","40.26","8.342259687034277","19.668819444791662","14.664444444687502","75.7027777778125","5.422222222239584","170.47777777697914"
1,24,"2020-11-22 00:00:00","219.84765625","40.26","5.46069687655241","21.09493055510417","17.622638889270835","82.58611111072916","6.03409722209375","211.00000000010414"
1,24,"2020-11-23 00:00:00","230.34765625","40.26","5.7215016455539","16.65131944406251","15.26694444416667","91.41666666645834","13.204166666645833","202.32361111145835"
1,24,"2020-11-24 00:00:00","381.72265625","40.26","9.481437065325386","16.409583333645834","11.126875000343752","71.87499999989582","9.281736111125001","209.80694444343746"
1,24,"2020-11-25 00:00:00","397.67578125","40.26","9.877689549180328","20.913263889062502","13.254513889166672","66.85347222208333","6.880972222062501","195.85138888614588"
1,24,"2020-11-26 00:00:00","405.85546875","40.26","10.080861121460508","17.417222222291674","11.597986111229167","70.54583333291667","9.576666666562497","208.85416666874983"
1,24,"2020-11-27 00:00:00","485.671875","40.26","12.063384873323399","22.16854166677083","10.755624999718753","56.129861111458325","8.20527777778125","205.53472222541666"
1,24,"2020-11-28 00:00:00","195.45703125","40.26","4.8548691318926975","19.53909722239584","15.3972916665625","78.08402777781251","9.472569444541666","230.5368055572918"
1,24,"2020-11-29 00:00:00","327.15625","40.26","8.126086686537507","15.7741666665625","12.6494444444375","83.18541666656249","15.351874999989585","236.90625000239564"
